lond,latd,date,time,yy,mm,day,#_of_hks,ALB_MT,ALB_CPUE,BET_MT,BET_CPUE,SKJ_MT,SKJ_CPUE,YFT_MT,YFT_CPUE,TOT_MT,TOT_CPUE,image_ID,SST,Chl-a,DEPTH,MLD,WIND_VEL,CURRENT_VVEL,CURRENT_UVEL,SALT,SSH
-174.5,-18.5,2/12/2002,12:00,2002,2,12,19.5,0.085,4.359,0,0,0,0,0.28,14.359,0.365,18.718,SST.1440x720.20020212.hdf,28.65,0.0635542,185.75,22.19017,2.08E-08,0.02139722,0,35.18573,0.56
-176.5,-15.5,2/13/2002,12:00,2002,2,13,22,0.3,13.636,0.08,3.636,0,0,0.06,2.727,0.44,20,SST.1440x720.20020213.hdf,29.1,0.1324313,435.75,26.41277,1.92E-08,0.001451001,0,35.18593,4.87
-175.5,-20.5,2/13/2002,12:00,2002,2,13,12,0.015,1.25,0,0,0,0,0,0,0.015,1.25,SST.1440x720.20020213.hdf,28.35,0.02874545,328.75,20.66821,7.68E-09,0.03188555,0,35.16168,6.09
-175.5,-18.5,2/13/2002,12:00,2002,2,13,19.5,0,0,0,0,0,0,0.33,16.923,0.33,16.923,SST.1440x720.20020213.hdf,28.95,0.1427834,498.25,24.28894,1.86E-08,0.02851894,0,35.18903,-1.15
-173.5,-18.5,2/13/2002,12:00,2002,2,13,22,0.18,8.182,0.16,7.273,0,0,0.03,1.364,0.37,16.818,SST.1440x720.20020213.hdf,28.2,0.04389581,275.75,22.45645,1.95E-08,0.005185107,0,35.19029,-0.27
-175.5,-20.5,2/14/2002,12:00,2002,2,14,12,0,0,0,0,0,0,0.03,2.5,0.03,2.5,SST.1440x720.20020214.hdf,28.5,0.02874545,328.75,20.0924,7.68E-09,0.03188555,0,35.16168,6.09
-175.5,-15.5,2/14/2002,12:00,2002,2,14,21,0.24,11.429,0.03,1.429,0,0,0.14,6.667,0.41,19.524,SST.1440x720.20020214.hdf,28.05,0.04816753,60.5,25.49745,1.47E-08,0.02372428,0,35.18283,2.2
-172.5,-17.5,2/14/2002,12:00,2002,2,14,21,0.12,5.714,0.21,10,0,0,0.03,1.429,0.36,17.143,SST.1440x720.20020214.hdf,28.65,0.1037491,1067.25,27.23079,8.92E-09,0.001401281,0,35.20589,-3.35
-176.5,-16.5,2/15/2002,12:00,2002,2,15,20,0.6,30,0,0,0,0,0.2,10,0.8,40,SST.1440x720.20020215.hdf,29.4,0.03575132,452.5,28.00245,2.57E-08,0.003329713,0,35.1491,9.28
-175.5,-21.5,2/15/2002,12:00,2002,2,15,12,0,0,0,0,0,0,0,0,0,0,SST.1440x720.20020215.hdf,27.75,0.059669,12.75,21.44051,1.29E-08,0.006278725,0.06508835,35.10991,3.22
-175.5,-16.5,2/15/2002,12:00,2002,2,15,22,0.18,8.182,0.06,2.727,0,0,0.03,1.364,0.27,12.273,SST.1440x720.20020215.hdf,28.65,0.048003197,362.5,28.74465,2.57E-08,0.01433021,0.02622693,35.15277,8.49
-172.5,-17.5,2/15/2002,12:00,2002,2,15,21,0.12,5.714,0.17,8.095,0,0,0.075,3.571,0.365,17.381,SST.1440x720.20020215.hdf,28.65,0.1037491,1067.25,28.4618,8.92E-09,0.001401281,0.1662594,35.20589,-2.92
-176.5,-16.5,2/16/2002,12:00,2002,2,16,20,0.5,25,0,0,0,0,0.04,2,0.54,27,SST.1440x720.20020216.hdf,29.4,0.03575132,452.5,28.66305,2.57E-08,0.04024135,0,35.1491,9.28
-174.5,-17.5,2/16/2002,12:00,2002,2,16,22,0.34,15.455,0.02,0.909,0,0,0.03,1.364,0.39,17.727,SST.1440x720.20020216.hdf,28.2,0.04838039,405.5,27.21164,2.52E-08,0.015619638,0,35.19473,1
-172.5,-18.5,2/18/2002,12:00,2002,2,18,22,0.079,3.591,0.12,5.455,0,0,0.019,0.864,0.218,9.909,SST.1440x720.20020218.hdf,28.2,0.09216555,1493,30.22205,1.26E-08,0.016626849,0.03838891,35.1553,-1.6
-175.5,-18.5,2/22/2002,12:00,2002,2,22,21,0.22,10.476,0.26,12.381,0,0,0.06,2.857,0.54,25.714,SST.1440x720.20020222.hdf,28.65,0.1094952,498.25,46.87544,1.86E-08,0.024807807,0,35.18903,2.95
-175.5,-18.5,2/23/2002,12:00,2002,2,23,22,0.16,7.273,0,0,0,0,0.035,1.591,0.195,8.864,SST.1440x720.20020223.hdf,27.9,0.1094952,498.25,46.70918,1.86E-08,0.024807807,0.060018543,35.18903,2.95
-173.5,-20.5,2/24/2002,12:00,2002,2,24,22,0.18,8.182,0.035,1.591,0,0,0.09,4.091,0.305,13.864,SST.1440x720.20020224.hdf,27.9,0.05206704,794.75,37.60566,5.14E-09,0.061398697,0,35.1997,10.88
-173.5,-20.5,2/25/2002,12:00,2002,2,25,23,0.12,5.217,0.03,1.304,0,0,0.03,1.304,0.18,7.826,SST.1440x720.20020225.hdf,28.05,0.05206704,794.75,37.02245,5.14E-09,0.061398697,0,35.1997,12.83
-174.5,-19.5,2/26/2002,12:00,2002,2,26,15.6,0,0,0,0,0,0,0.04,2.564,0.04,2.564,SST.1440x720.20020226.hdf,28.35,0.107869554,166.3439375,31.54695,1.76E-08,0.030173142,0.06201766,35.20837,5.31
-173.5,-20.5,2/26/2002,12:00,2002,2,26,22,0.24,10.909,0.09,4.091,0,0,0,0,0.33,15,SST.1440x720.20020226.hdf,28.05,0.05206704,794.75,36.83219,5.14E-09,0.061398697,0,35.1997,12.83
-174.5,-19.5,2/27/2002,12:00,2002,2,27,20,0.034,1.7,0,0,0,0,0,0,0.034,1.7,SST.1440x720.20020227.hdf,28.35,0.107869554,166.3439375,30.57181,1.76E-08,0.030173142,0.06201766,35.20837,5.31
-173.5,-20.5,2/27/2002,12:00,2002,2,27,22,0.02,0.909,0.1,4.545,0,0,0,0,0.12,5.455,SST.1440x720.20020227.hdf,28.2,0.05206704,794.75,37.28288,5.14E-09,0.061398697,0,35.1997,12.83
-173.5,-19.5,2/28/2002,12:00,2002,2,28,18.13,0.045,2.482,0,0,0,0,0.07,3.861,0.115,6.343,SST.1440x720.20020228.hdf,28.95,0.04897388,787,36.10003,3.20E-09,0.014459394,0,35.20554,12.29
-175.5,-18.5,3/1/2002,12:00,2002,3,1,22,0.34,15.455,0.02,0.909,0,0,0.07,3.182,0.43,19.545,SST.1440x720.20020301.hdf,28.2,0.1094952,498.25,41.07146,1.99E-08,0.0544905,0,34.88122,3.97
-175.5,-17.5,3/1/2002,12:00,2002,3,1,22,0.26,11.818,0.04,1.818,0,0,0.15,6.818,0.45,20.455,SST.1440x720.20020301.hdf,28.8,0.06144482,331.75,39.37839,9.36E-09,0.04061329,0,34.95739,0.13
-175.5,-18.5,3/2/2002,12:00,2002,3,2,22,0.14,6.364,0.22,10,0,0,0.07,3.182,0.43,19.545,SST.1440x720.20020302.hdf,27.9,0.1094952,498.25,40.20826,1.99E-08,0.0544905,0,34.88122,4.92
-175.5,-17.5,3/2/2002,12:00,2002,3,2,22,0.72,32.727,0,0,0,0,0.18,8.182,0.9,40.909,SST.1440x720.20020302.hdf,28.65,0.06144482,331.75,38.96904,9.36E-09,0.04061329,0,34.95739,1.06
-175.5,-20.5,3/4/2002,12:00,2002,3,4,20,0.05,2.5,0.02,1,0,0,0.11,5.5,0.18,9,SST.1440x720.20020304.hdf,27.15,0.063339556,328.75,28.90289,1.73E-08,0.03465386,0,34.97474,7.62
-175.5,-18.5,3/4/2002,12:00,2002,3,4,22,0.08,3.636,0,0,0,0,0.12,5.455,0.2,9.091,SST.1440x720.20020304.hdf,28.35,0.1094952,498.25,36.89246,1.99E-08,0.04268032,0.06540557,34.88122,4.92
-175.5,-17.5,3/4/2002,12:00,2002,3,4,23,0.72,31.304,0,0,0,0,0.03,1.304,0.75,32.609,SST.1440x720.20020304.hdf,29.4,0.06144482,331.75,37.11162,9.36E-09,0.03172344,0.07139138,34.95739,1.06
-173.5,-23.5,3/4/2002,12:00,2002,3,4,27,0.06,2.222,0.09,3.333,0,0,0,0,0.15,5.556,SST.1440x720.20020304.hdf,26.25,0.02622159,1233.25,20.85294,3.46E-08,0.00089532,0.3058507,34.77777,6.2
-175.5,-20.5,3/5/2002,12:00,2002,3,5,19,0.128,6.737,0.03,1.579,0,0,0.44,23.158,0.598,31.474,SST.1440x720.20020305.hdf,27.15,0.063339556,328.75,27.21712,1.73E-08,0.03465386,0,34.97474,7.62
-175.5,-17.5,3/5/2002,12:00,2002,3,5,21,0.3,14.286,0.035,1.667,0,0,0.1,4.762,0.435,20.714,SST.1440x720.20020305.hdf,29.4,0.06144482,331.75,36.11731,9.36E-09,0.03172344,0.07139138,34.95739,1.06
-173.5,-23.5,3/5/2002,12:00,2002,3,5,27,0.08,2.963,0.06,2.222,0,0,0.03,1.111,0.17,6.296,SST.1440x720.20020305.hdf,26.25,0.02622159,1233.25,20.14472,3.46E-08,0.00089532,0.3058507,34.77777,6.2
-176.5,-20.5,3/6/2002,12:00,2002,3,6,9,0.03,3.333,0,0,0,0,0.195,21.667,0.225,25,SST.1440x720.20020306.hdf,27.45,0.05004579,444,20.95419,1.78E-08,0.07393938,0,34.93203,4
-175.5,-17.5,3/6/2002,12:00,2002,3,6,22,0.6,27.273,0.07,3.182,0,0,0.12,5.455,0.79,35.909,SST.1440x720.20020306.hdf,28.95,0.06144482,331.75,33.83814,9.36E-09,0.09225298,0,34.95739,1.06
-174.5,-23.5,3/6/2002,12:00,2002,3,6,27,0.14,5.185,0.025,0.926,0,0,0.075,2.778,0.24,8.889,SST.1440x720.20020306.hdf,26.4,0.027354575,2318,19.18898,2.73E-08,0.010635729,0,34.78008,8.01
-175.5,-17.5,3/7/2002,12:00,2002,3,7,22,0.66,30,0.03,1.364,0,0,0.12,5.455,0.81,36.818,SST.1440x720.20020307.hdf,28.5,0.06144482,331.75,32.32412,2.12E-08,0.09225298,0,34.95739,2.03
-173.5,-23.5,3/7/2002,12:00,2002,3,7,25,0.12,4.8,0,0,0,0,0,0,0.12,4.8,SST.1440x720.20020307.hdf,26.25,0.0235389,1233.25,21.03325,3.46E-08,0.00089532,0,34.77777,6.02
-175.5,-16.5,3/8/2002,12:00,2002,3,8,22,0.8,36.364,0.05,2.273,0,0,0,0,0.85,38.636,SST.1440x720.20020308.hdf,28.65,0.1377299,362.5,40.21873,1.87E-08,0.02167545,0,34.96238,8.58
-175.5,-20.5,3/9/2002,12:00,2002,3,9,15,0,0,0.03,2,0,0,0.03,2,0.06,4,SST.1440x720.20020309.hdf,28.5,0.063339556,328.75,26.33791,1.73E-08,0.02993846,0,34.97474,8.89
-175.5,-17.5,3/9/2002,12:00,2002,3,9,23,0.62,26.957,0.14,6.087,0,0,0.12,5.217,0.88,38.261,SST.1440x720.20020309.hdf,28.05,0.091962081,331.75,34.26458,2.12E-08,0.07893395,0,34.95739,2.03
-176.5,-21.5,3/11/2002,12:00,2002,3,11,19,0.187,9.842,0,0,0,0,0,0,0.187,9.842,SST.1440x720.20020311.hdf,28.05,0.06481443,405.75,19.41035,1.78E-08,0.01013681,0,34.79893,4.4
-175.5,-18.5,3/11/2002,12:00,2002,3,11,15,0.5,33.333,0.09,6,0,0,0.15,10,0.74,49.333,SST.1440x720.20020311.hdf,28.05,0.07450408,498.25,28.54895,1.99E-08,0.1228002,0,34.88122,5.98
-176.5,-21.5,3/12/2002,12:00,2002,3,12,18,0.03,1.667,0,0,0.02,1.111,0.12,6.667,0.27,15,SST.1440x720.20020312.hdf,27.9,0.04481998,405.75,19.20419,1.78E-08,0.06171696,0,34.79893,6.55
-175.5,-18.5,3/12/2002,12:00,2002,3,12,15,0.26,17.333,0.105,7,0,0,0.09,6,0.455,30.333,SST.1440x720.20020312.hdf,28.05,0.07450408,498.25,28.45333,1.99E-08,0.1471435,0,34.88122,6.5
-176.5,-21.5,3/13/2002,12:00,2002,3,13,19,0.136,7.158,0.02,1.053,0,0,0.05,2.632,0.206,10.842,SST.1440x720.20020313.hdf,28.5,0.04481998,405.75,19.86667,1.78E-08,0.06171696,0,34.79893,6.55
-175.5,-18.5,3/13/2002,12:00,2002,3,13,27,0.16,5.926,0.02,0.741,0,0,0.25,9.259,0.43,15.926,SST.1440x720.20020313.hdf,28.05,0.07450408,498.25,28.16669,1.99E-08,0.1471435,0,34.88122,6.5
-175.5,-20.5,3/14/2002,12:00,2002,3,14,15,0.034,2.267,0,0,0,0,0.015,1,0.049,3.267,SST.1440x720.20020314.hdf,29.4,0.063339556,328.75,26.09267,1.73E-08,0.08620986,0,34.97474,9.42
-175.5,-18.5,3/14/2002,12:00,2002,3,14,52,0.26,5,0.05,0.962,0,0,0.365,7.019,0.675,12.981,SST.1440x720.20020314.hdf,29.4,0.07450408,498.25,27.91304,1.99E-08,0.1471435,0,34.88122,6.5
-174.5,-16.5,3/14/2002,12:00,2002,3,14,27,0.42,15.556,0.12,4.444,0,0,0.03,1.111,0.57,21.111,SST.1440x720.20020314.hdf,29.55,0.06576236,341.75,42.89674,2.25E-08,0.0420784,0,35.08153,1.89
-175.5,-20.5,3/15/2002,12:00,2002,3,15,13.5,0,0,0,0,0,0,0,0,0,0,SST.1440x720.20020315.hdf,29.1,0.063339556,328.75,26.89746,1.73E-08,0.03168866,0,34.97474,9.42
-175.5,-18.5,3/15/2002,12:00,2002,3,15,24,0.2,8.333,0.09,3.75,0,0,0.15,6.25,0.44,18.333,SST.1440x720.20020315.hdf,29.55,0.08187169,498.25,27.82863,1.99E-08,0.06243116,0,34.88122,6.5
-175.5,-17.5,3/15/2002,12:00,2002,3,15,50,0.2,4,0.14,2.8,0,0,0.09,1.8,0.43,8.6,SST.1440x720.20020315.hdf,29.25,0.091962081,331.75,36.7773,2.12E-08,0.02967356,0,34.95739,0.93
-175.5,-15.5,3/15/2002,12:00,2002,3,15,28,0,0,0,0,0,0,0.325,11.607,0.325,11.607,SST.1440x720.20020315.hdf,29.7,0.03148691,60.5,43.2291,4.09E-09,0.06567079,0,35.11283,9.63
-175.5,-18.5,3/16/2002,12:00,2002,3,16,23,0.08,3.478,0.02,0.87,0,0,0.02,0.87,0.12,5.217,SST.1440x720.20020316.hdf,29.4,0.08187169,498.25,27.43689,1.99E-08,0.06243116,0,34.88122,6.5
-175.5,-17.5,3/16/2002,12:00,2002,3,16,45,0.14,3.111,0.05,1.111,0,0,0.09,2,0.28,6.222,SST.1440x720.20020316.hdf,29.7,0.084478686,331.75,36.78803,2.12E-08,0.02967356,0,34.95739,0.93
-175.5,-16.5,3/17/2002,12:00,2002,3,17,27,0.2,7.407,0.17,6.296,0,0,0,0,0.37,13.704,SST.1440x720.20020317.hdf,29.25,0.06903491,362.5,39.11578,1.87E-08,0.03677978,0.02471332,34.96238,6.85
-176.5,-21.5,3/18/2002,12:00,2002,3,18,20,0.05,2.5,0,0,0.01,0.5,0.255,12.75,0.315,15.75,SST.1440x720.20020318.hdf,28.2,0.02488611,405.75,22.4022,3.96E-08,0.005176647,0,34.79893,8.59
-176.5,-16.5,3/18/2002,12:00,2002,3,18,24,0.28,11.667,0,0,0,0,0.03,1.25,0.31,12.917,SST.1440x720.20020318.hdf,28.8,0.0454509,452.5,38.88262,1.76E-08,0.03937695,0,34.98999,6.99
-175.5,-16.5,3/18/2002,12:00,2002,3,18,23,0.56,24.348,0,0,0,0,0.13,5.652,0.69,30,SST.1440x720.20020318.hdf,28.95,0.06903491,362.5,39.36259,7.49E-09,0.006548107,0,34.96238,6.85
-173.5,-19.5,3/18/2002,12:00,2002,3,18,26,0.14,5.385,0.06,2.308,0,0,0.08,3.077,0.28,10.769,SST.1440x720.20020318.hdf,29.1,0.02941951,787,34.8707,2.85E-08,0.002290023,0,35.09251,10.76
-172.5,-15.5,3/18/2002,12:00,2002,3,18,23,1.14,49.565,0.26,11.304,0,0,0.52,22.609,1.92,83.478,SST.1440x720.20020318.hdf,29.1,0.08743387,871,35.66173,1.75E-08,0.01194844,0,34.99019,5.73
-176.5,-21.5,3/19/2002,12:00,2002,3,19,19.5,0.085,4.359,0,0,0.005,0.256,0.02,1.026,0.11,5.641,SST.1440x720.20020319.hdf,28.2,0.03364757,405.75,22.17515,3.96E-08,0.005176647,0,34.79893,8.59
-176.5,-15.5,3/19/2002,12:00,2002,3,19,47,1.44,30.638,0.015,0.319,0,0,2.42,51.489,3.875,82.447,SST.1440x720.20020319.hdf,28.8,0.05358091,435.75,37.82867,1.54E-09,-0.000439751,0,35.08992,7.08
-172.5,-15.5,3/19/2002,12:00,2002,3,19,23,0.58,25.217,0.19,8.261,0,0,0.22,9.565,0.99,43.043,SST.1440x720.20020319.hdf,29.25,0.08743387,871,35.71191,1.75E-08,0.01194844,0,34.99019,5.73
-176.5,-21.5,3/20/2002,12:00,2002,3,20,19.5,0.05,2.564,0,0,0,0,0.06,3.077,0.11,5.641,SST.1440x720.20020320.hdf,28.2,0.03364757,405.75,23.86422,3.96E-08,0.005176647,0,34.79893,8.59
-176.5,-16.5,3/20/2002,12:00,2002,3,20,24,0.26,10.833,0,0,0,0,1,41.667,1.26,52.5,SST.1440x720.20020320.hdf,29.1,0.0454509,452.5,37.86745,1.76E-08,0.03937695,0,34.98999,6.99
-176.5,-15.5,3/20/2002,12:00,2002,3,20,23,0.28,12.174,0,0,0,0,0.88,38.261,1.16,50.435,SST.1440x720.20020320.hdf,29.4,0.05358091,435.75,38.95256,1.54E-09,-0.000439751,0,35.08992,7.08
-172.5,-17.5,3/20/2002,12:00,2002,3,20,27,0.3,11.111,0.07,2.593,0,0,0.105,3.889,0.475,17.593,SST.1440x720.20020320.hdf,28.65,0.06393521,1067.25,41.06689,5.13E-09,0.001485819,0,35.05761,6.05
-172.5,-15.5,3/20/2002,12:00,2002,3,20,23,0.52,22.609,0.33,14.348,0,0,0.02,0.87,0.87,37.826,SST.1440x720.20020320.hdf,29.55,0.08743387,871,36.35658,1.75E-08,0.01194844,0,34.99019,5.73
-176.5,-21.5,3/21/2002,12:00,2002,3,21,15,0.034,2.267,0.025,1.667,0,0,0.054,3.6,0.113,7.533,SST.1440x720.20020321.hdf,27.9,0.03364757,405.75,26.31881,3.96E-08,0.006304717,0,34.79893,8.59
-176.5,-15.5,3/21/2002,12:00,2002,3,21,23,0.02,0.87,0.06,2.609,0,0,0.3,13.043,0.38,16.522,SST.1440x720.20020321.hdf,29.55,0.05358091,435.75,37.83605,1.54E-09,0.003639912,0.01527673,35.08992,7.08
-175.5,-16.5,3/21/2002,12:00,2002,3,21,25,0.42,16.8,0.27,10.8,0,0,0,0,0.69,27.6,SST.1440x720.20020321.hdf,28.5,0.06903491,362.5,38.7,7.49E-09,0.002128094,0.09302166,34.96238,6.85
-172.5,-19.5,3/21/2002,12:00,2002,3,21,1.4,0.14,100,0.06,42.857,0,0,0.08,57.143,0.28,200,SST.1440x720.20020321.hdf,28.05,0.04396515,1544.25,36.96714,2.65E-08,0.033989262,0,35.11983,2.24
-172.5,-17.5,3/21/2002,12:00,2002,3,21,27,0.18,6.667,0.18,6.667,0,0,0.12,4.444,0.48,17.778,SST.1440x720.20020321.hdf,28.65,0.06393521,1067.25,39.65266,5.13E-09,0.00423173,0.07228703,35.05761,6.05
-172.5,-15.5,3/21/2002,12:00,2002,3,21,23,0.8,34.783,0.28,12.174,0,0,0.16,6.957,1.24,53.913,SST.1440x720.20020321.hdf,29.4,0.08743387,871,35.58337,1.75E-08,0.01194844,0,34.99019,5.73
-176.5,-15.5,3/22/2002,12:00,2002,3,22,23,0.6,26.087,0.03,1.304,0,0,0.18,7.826,0.81,35.217,SST.1440x720.20020322.hdf,29.55,0.05358091,435.75,37.36645,1.02E-08,0.003639912,0.01527673,35.08992,9.57
-175.5,-16.5,3/22/2002,12:00,2002,3,22,25,0.44,17.6,0,0,0,0,0.09,3.6,0.53,21.2,SST.1440x720.20020322.hdf,28.5,0.06903491,362.5,36.75212,7.49E-09,0.002128094,0.09302166,34.96238,8.26
-172.5,-16.5,3/22/2002,12:00,2002,3,22,50,1.68,33.6,0.635,12.7,0,0,0.11,2.2,2.425,48.5,SST.1440x720.20020322.hdf,29.7,0.06132622,923.75,43.63052,1.31E-08,0.02573939,0.015993586,35.11945,2.63
-176.5,-15.5,3/23/2002,12:00,2002,3,23,23,0.9,39.13,0.06,2.609,0,0,0.21,9.13,1.17,50.87,SST.1440x720.20020323.hdf,29.55,0.006666104,435.75,38.413,1.02E-08,0.003639912,0,35.08992,9.57
-175.5,-16.5,3/23/2002,12:00,2002,3,23,46,1.4,30.435,0.195,4.239,0,0,0.06,1.304,1.655,35.978,SST.1440x720.20020323.hdf,28.5,0.06903491,362.5,36.80628,7.49E-09,0.002128094,0,34.96238,8.26
-172.5,-16.5,3/23/2002,12:00,2002,3,23,76,2.78,36.579,1.21,15.921,0,0,0.83,10.921,4.82,63.421,SST.1440x720.20020323.hdf,29.55,0.06132622,923.75,43.61185,1.31E-08,0.003469136,0,35.11945,2.63
-175.5,-16.5,3/25/2002,12:00,2002,3,25,47,1.7,36.17,0.16,3.404,0,0,0.06,1.277,1.92,40.851,SST.1440x720.20020325.hdf,28.5,0.08340658,362.5,36.3652,3.00E-09,0.002128094,0.1086189,34.96238,8.26
-172.5,-15.5,3/25/2002,12:00,2002,3,25,49,1.35,27.551,0.71,14.49,0,0,0.295,6.02,2.355,48.061,SST.1440x720.20020325.hdf,29.25,0.06827981,871,36.12468,1.75E-08,0.01194844,0,34.99019,5.33
-175.5,-19.5,3/26/2002,12:00,2002,3,26,17.5,0.08,4.571,0.03,1.714,0.01,0.571,0.4,22.857,0.52,29.714,SST.1440x720.20020326.hdf,27.45,0.09476183,383,23.66001,1.16E-08,0.007324709,0,34.92886,7.94
-175.5,-15.5,3/26/2002,12:00,2002,3,26,49,1.7,34.694,0.02,0.408,0,0,0.14,2.857,1.86,37.959,SST.1440x720.20020326.hdf,28.5,0.08337668,60.5,43.30862,1.42E-08,0.03831262,0,35.11283,8.97
-172.5,-16.5,3/26/2002,12:00,2002,3,26,26,0.26,10,0.7,26.923,0,0,0.75,28.846,1.71,65.769,SST.1440x720.20020326.hdf,29.4,0.06208605,923.75,42.99208,1.31E-08,0.003469136,0,35.11945,2.63
-172.5,-15.5,3/26/2002,12:00,2002,3,26,23,0.36,15.652,0.35,15.217,0,0,0.67,29.13,1.38,60,SST.1440x720.20020326.hdf,30,0.06827981,871,35.76527,1.75E-08,0.01194844,0,34.99019,5.33
-175.5,-19.5,3/27/2002,12:00,2002,3,27,16.5,0.05,3.03,0,0,0,0,0.22,13.333,0.27,16.364,SST.1440x720.20020327.hdf,27.45,0.09476183,383,23.8719,1.75E-08,0.001261251,0,34.92886,7.96
-175.5,-15.5,3/27/2002,12:00,2002,3,27,25,0.317,12.68,0.03,1.2,0,0,0.06,2.4,0.407,16.28,SST.1440x720.20020327.hdf,28.95,0.08337668,60.5,43.92571,1.42E-08,0.01582436,0,35.11283,8.63
-173.5,-17.5,3/27/2002,12:00,2002,3,27,20,0.4,20,0.15,7.5,0.018,0.9,0.17,8.5,0.738,36.9,SST.1440x720.20020327.hdf,29.85,0.1137453,134.75,39.06273,2.63E-09,0.02125996,0,35.03305,8.86
-172.5,-16.5,3/27/2002,12:00,2002,3,27,47,0.94,20,0.39,8.298,0,0,0,0,1.33,28.298,SST.1440x720.20020327.hdf,29.1,0.06208605,923.75,43.42038,3.56E-08,-0.004198687,0,35.11945,3.6
-174.5,-16.5,3/28/2002,12:00,2002,3,28,23.1,0.627,27.143,0.04,1.732,0,0,0.07,3.03,0.737,31.905,SST.1440x720.20020328.hdf,29.1,0.04471019,341.75,41.43204,1.01E-08,0.014308825,0.01541251,35.08153,1.64
-173.5,-17.5,3/28/2002,12:00,2002,3,28,20,0.46,23,0.16,8,0.018,0.9,0.045,2.25,0.683,34.15,SST.1440x720.20020328.hdf,29.55,0.1137453,134.75,38.8728,2.63E-09,0.02125996,0.04480103,35.03305,8.86
-173.5,-16.5,3/28/2002,12:00,2002,3,28,27,0.44,16.296,0.15,5.556,0,0,0.1,3.704,0.69,25.556,SST.1440x720.20020328.hdf,28.95,0.105891271,103,43.30485,8.72E-09,0.01572941,0,35.07213,6.01
-175.5,-17.5,3/29/2002,12:00,2002,3,29,27,1.28,47.407,0.04,1.481,0,0,0.9,33.333,2.22,82.222,SST.1440x720.20020329.hdf,28.65,0.07549884,331.75,35.93272,2.86E-08,0.02967356,0,34.95739,-0.23
-174.5,-16.5,3/29/2002,12:00,2002,3,29,23.4,0.931,39.786,0.015,0.641,0.003,0.128,0.04,1.709,0.989,42.265,SST.1440x720.20020329.hdf,28.95,0.04471019,341.75,40.34006,1.01E-08,0.014308825,0,35.08153,1.64
-173.5,-17.5,3/29/2002,12:00,2002,3,29,43.5,0.395,9.08,0.03,0.69,0.02,0.46,0.475,10.92,0.92,21.149,SST.1440x720.20020329.hdf,28.95,0.1137453,134.75,38.12951,2.63E-09,0.02125996,0,35.03305,8.86
-175.5,-17.5,3/30/2002,12:00,2002,3,30,28,0.72,25.714,0.07,2.5,0,0,0.44,15.714,1.23,43.929,SST.1440x720.20020330.hdf,28.8,0.07549884,331.75,35.26693,2.86E-08,0.02967356,0.05847646,34.95739,-0.23
-173.5,-18.5,3/30/2002,12:00,2002,3,30,32,0.665,20.781,0.22,6.875,0,0,0.34,10.625,1.225,38.281,SST.1440x720.20020330.hdf,28.5,0.114502933,275.75,38.83635,6.57E-09,0.001982731,0,35.0827,7.27
-173.5,-15.5,3/30/2002,12:00,2002,3,30,22,0.2,9.091,0.02,0.909,0,0,0.18,8.182,0.4,18.182,SST.1440x720.20020330.hdf,29.1,0.03158551,61.25,36.49452,4.60E-09,0.016263543,0,35.05551,5.82
-172.5,-17.5,3/30/2002,12:00,2002,3,30,27,0.46,17.037,0.02,0.741,0,0,0.11,4.074,0.59,21.852,SST.1440x720.20020330.hdf,28.8,0.050063,1067.25,37.92795,1.17E-08,0.002453784,0.002072498,35.05761,6.97
-174.5,-16.5,3/31/2002,12:00,2002,3,31,18,0.285,15.833,0.075,4.167,0.006,0.333,0,0,0.366,20.333,SST.1440x720.20020331.hdf,28.5,0.08437221,341.75,42.56715,3.87E-09,0.03732077,-1.55E-05,35.08153,1.64
-173.5,-18.5,3/31/2002,12:00,2002,3,31,20,0.43,21.5,0.115,5.75,0,0,0.12,6,0.665,33.25,SST.1440x720.20020331.hdf,28.5,0.09333712,275.75,38.32248,6.57E-09,0.001982731,0,35.0827,7.27
-175.5,-19.5,4/1/2002,12:00,2002,4,1,27,0.36,13.333,0.08,2.963,0,0,2.575,95.37,3.015,111.667,SST.1440x720.20020401.hdf,28.95,0.1153146,383,24.2998,1.75E-08,0.001261251,0,34.8394,8.27
-175.5,-16.5,4/1/2002,12:00,2002,4,1,54,0.76,14.074,0.01,0.185,0,0,1.065,19.722,1.835,33.981,SST.1440x720.20020401.hdf,29.4,0.08340658,362.5,38.3763,5.56E-09,0.002128094,0,34.97435,7.46
-173.5,-15.5,4/1/2002,12:00,2002,4,1,23.4,0.44,18.803,0.01,0.427,0,0,0.07,2.991,0.52,22.222,SST.1440x720.20020401.hdf,29.4,0.05217239,61.25,36.69113,2.52E-08,0.016263543,0,34.88031,4.78
-172.5,-20.5,4/1/2002,12:00,2002,4,1,22,0.1,4.545,0.13,5.909,0,0,0,0,0.23,10.455,SST.1440x720.20020401.hdf,27.45,0.03260342,1346.25,39.59546,2.96E-08,0.04048678,0,35.02142,4.54
-172.5,-18.5,4/1/2002,12:00,2002,4,1,48,0.42,8.75,0.405,8.438,0,0,0.4,8.333,1.225,25.521,SST.1440x720.20020401.hdf,28.8,0.02808694,1493,36.81502,1.25E-08,0.02722793,0,35.06223,1.29
